taxon,bark_size.1.length_high,bark_color,fruit_shape,infructescence_shape,leaf_color,leaf_hair_surface,peduncle_shape,nut_apex_shape,nut_surface,nutlet_surface,branch_color,petiole_venation,nut_color,bract_apex_shape,branch_surface,nutlet_shape,twig_surface,bud_shape,petiole_apex_shape,article_surface,leaf_apex_shape,bract_margin,petiole_base_shape,phyllichnia_shape,leaf_duration,petiole_color,rachis_shape,rachis_surface,bark_surface,leaf_hair_shape,leaf_margin,bract_surface,leaf_axil_venation,leaf_venation,petiole_surface,branch_shape,bract_color,petiole_shape,leaf_count_location,leaf_base_shape,twig_color,bract_shape,inflorescence_shape,peduncle_surface,nut_shape,leaf_surface,leaf_shape,bud_surface,bud_color,bract_size_width,nut_size_length,bract_size_length,leaf_size_width,fruit_size_length,nutlet_size_width,infructescence_size_width,article_size_width,inflorescence_size_width,peduncle_size_length,nutlet_size_length,leaf_size_length,nut_size_width,inflorescence_size_length,infructescence_size_length,bract_size_thickness,bud_size_length,tree_size_height,branch_size_length,nut_size_thickness,article_size_length,petiole_size_length,rachis_size_thickness,twig_size_diameter,rachis_size_length
Alnus subcordata,nan,[],[],[],"['25', '37']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['33'],[],[],[],['0'],[],[],[],[],[],"['23', '16']",[],[],['10'],[],[],[],[],[],"['28', '21']",[],[],['7'],[],[],"['7', '2']","['49', '48']",[],[],nan,nan,nan,7.5,nan,nan,nan,nan,nan,nan,nan,11.399999999999999,nan,15.0,2.2,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan
Betula alpestris,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula aurata,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula bomiensis,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula caerulea,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula corylifolia,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['27'],[],[],[],['0'],[],[],[],[],[],"['1', '41', '16']",[],[],['18'],[],[],[],[],[],"['41', '39']",[],[],['7'],[],[],"['7', '9', '24']","['24', '42']",[],[],nan,nan,nan,3.75,nan,nan,nan,nan,1.5,nan,nan,5.699999999999999,nan,5.0,nan,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan
Betula divaricata,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula dutillyi,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula eastwoodiae,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula globispica,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['3'],[],[],[],['0'],[],[],[],[],[],"['40', '1']",[],[],['19'],[],[],[],[],[],"['33', '29']",[],[],"['17', '13']",[],[],['2'],['8'],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.7,nan,3.15,nan,nan,nan,21.0,nan,nan,nan,nan,nan,nan,nan
Betula grossa,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['35'],[],[],[],['0'],[],[],[],[],[],['23'],[],[],[],[],[],[],[],[],['42'],[],[],['7'],[],[],[],"['37', '25']",[],[],nan,nan,nan,3.75,nan,nan,nan,nan,nan,nan,nan,7.5,nan,nan,nan,nan,nan,15.0,nan,nan,nan,nan,nan,nan,nan
Betula jarmolenkoana,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula lanata,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula litwinowii,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula maximowicziana,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['27'],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],['26'],[],[],nan,nan,nan,8.25,nan,nan,nan,nan,nan,nan,nan,11.25,nan,11.0,nan,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan
Betula medwediewii,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],"['49', '63']",[],[],nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,7.5,nan,nan,nan,nan,nan,4.5,nan,nan,nan,nan,nan,nan,nan
Betula obscura,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula pamirica,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula piperi,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula purpusii,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula raddeana,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['27'],[],[],[],['0'],[],[],[],[],[],"['1', '40']",[],[],[],[],[],[],[],[],"['28', '22', '43']",[],[],['7'],[],[],[],['49'],[],[],nan,nan,nan,2.75,nan,nan,nan,nan,nan,nan,nan,4.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula raymundii,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula sandbergii,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula sargentii,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula szechuanica,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['28', '17']",[],[],['7'],[],[],[],"['51', '60']",[],[],nan,nan,nan,4.25,nan,nan,nan,nan,nan,nan,nan,6.25,nan,nan,nan,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan
Betula turkestanica,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula utahensis,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Betula winteri,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Canacomyrica monticola,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Carpinus betulus,nan,[],[],"['24', '31']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['48', '49']",[],[],nan,nan,nan,3.75,nan,nan,0.6,nan,nan,nan,nan,6.4,nan,3.8,0.6,nan,nan,15.0,nan,nan,nan,nan,nan,nan,nan
Carpinus japonica,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['18', '38']",[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['23', '43']",[],[],['16'],[],[],[],"['49', '37']",[],[],nan,nan,nan,3.25,nan,nan,nan,nan,nan,nan,nan,8.0,nan,3.75,nan,nan,nan,12.0,nan,nan,nan,nan,nan,nan,nan
Carpinus laxiflora,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['2', '34']",[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['28', '21']",[],[],[],[],[],[],"['49', '48']",[],[],nan,nan,nan,3.15,nan,nan,nan,nan,nan,nan,nan,6.4,nan,nan,nan,nan,nan,14.0,nan,nan,nan,nan,nan,nan,nan
Carpinus orientalis,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['27'],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['28', '44']",[],[],[],[],[],[],['49'],[],[],nan,nan,nan,1.85,nan,nan,nan,nan,nan,nan,nan,3.75,nan,1.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Carpinus tropicalis,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Carya alba,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Carya carolinae-septentrionalis,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Carya palmeri,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Carya sinensis,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.5,nan,nan,nan,nan,nan,30.0,nan,nan,nan,nan,nan,nan,nan
Castanea neglecta,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Castanea sativa,nan,[],[],['15'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['20', '27']",[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['28', '21', '39']",[],[],[],[],[],[],['37'],[],[],nan,nan,nan,7.0,nan,nan,nan,nan,nan,nan,nan,17.85,nan,4.4,nan,nan,nan,30.0,nan,nan,nan,nan,nan,nan,nan
Castanopsis acuminatissima,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],"['1', '6']","['28', '11']",[],[],['20'],[],[],[],['83'],[],[],nan,nan,nan,4.25,nan,nan,nan,nan,nan,nan,nan,10.75,nan,7.5,12.5,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan
Castanopsis annamensis,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Castanopsis argentea,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['20'],[],[],[],['84'],[],[],nan,nan,nan,6.0,nan,nan,nan,nan,0.2,nan,nan,14.5,nan,20.0,nan,nan,nan,15.0,nan,nan,nan,nan,nan,nan,nan
Castanopsis armata,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Castanopsis borneensis,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['28', '4']",[],[],['20'],[],[],[],['86'],[],[],nan,nan,nan,3.0,nan,nan,nan,nan,0.1,nan,nan,9.0,nan,12.5,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan
Castanopsis brevispinula,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Castanopsis buruana,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['20'],[],[],[],"['19', '49']",[],[],nan,nan,nan,4.5,nan,nan,nan,nan,nan,nan,nan,12.5,nan,12.5,nan,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan
Castanopsis chevalieri,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Castanopsis clemensii,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['31', '36']",[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['28', '37']",[],[],['20'],[],[],[],['78'],[],[],nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,9.0,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan
Castanopsis curtisii,nan,[],[],"['26', '30']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],['17'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['28', '21']",[],[],nan,nan,nan,3.5,nan,nan,2.0,nan,nan,nan,nan,9.5,nan,nan,3.0,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan
Castanopsis cuspidata,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Castanopsis densinervia,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['31', '36']",[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['28', '37', '4', '10']",[],[],['20'],[],[],[],['77'],[],[],nan,nan,nan,5.5,nan,nan,0.4,nan,0.3,nan,nan,11.5,nan,5.0,7.5,nan,nan,12.0,nan,nan,nan,nan,nan,nan,nan
Castanopsis diversifolia,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Castanopsis dongchoensis,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Castanopsis endertii,nan,[],[],['28'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['20'],[],[],[],['21'],[],[],nan,nan,nan,5.5,nan,nan,0.1,nan,0.1,nan,nan,12.5,nan,11.0,17.5,nan,nan,15.0,nan,nan,nan,nan,nan,nan,nan
Castanopsis evansii,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['1', '8']",[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['40', '28', '0']",[],[],['20'],[],[],[],['80'],[],[],nan,nan,nan,4.5,nan,nan,nan,nan,0.1,nan,nan,13.5,nan,12.5,10.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan
Castanopsis faberi,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Castanopsis formosana,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Castanopsis foxworthyi,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['31', '10', '0']",[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['6', '28']",[],[],['20'],[],[],[],['80'],[],[],nan,nan,nan,6.0,nan,nan,nan,nan,nan,nan,nan,15.25,nan,12.5,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan
Castanopsis fulva,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['8', '4']",[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['28', '0']",[],[],['20'],[],[],[],['85'],[],[],nan,nan,nan,4.75,nan,nan,nan,nan,nan,nan,nan,13.0,nan,15.0,nan,nan,nan,18.0,nan,nan,nan,nan,nan,nan,nan
Castanopsis hypophoenicea,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['20'],[],[],[],['21'],[],[],nan,nan,nan,4.5,nan,nan,nan,nan,nan,nan,nan,12.5,nan,7.5,nan,nan,nan,12.0,nan,nan,nan,nan,nan,nan,nan
Castanopsis inermis,nan,[],[],['28'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['8'],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['28', '4']",[],[],['20'],[],[],[],['79'],[],[],nan,nan,nan,5.75,nan,nan,nan,nan,0.1,nan,nan,12.5,nan,12.5,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan
Castanopsis javanica,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['8', '4']",[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['5', '30']",[],[],['20'],[],[],[],['81'],[],[],nan,nan,nan,4.5,nan,nan,nan,nan,nan,nan,nan,11.5,nan,12.5,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan
Castanopsis lanceifolia,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Castanopsis lecomtei,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Castanopsis longipetiolata,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Castanopsis lucida,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['31', '10']",[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['7', '11']",[],[],['20'],[],[],[],['80'],[],[],nan,nan,nan,9.0,nan,nan,nan,nan,nan,nan,nan,18.0,nan,15.0,nan,nan,nan,12.0,nan,nan,nan,nan,nan,nan,nan
Castanopsis megacarpa,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['20'],[],[],[],"['30', '18']",[],[],nan,nan,nan,6.5,nan,nan,nan,nan,nan,nan,nan,17.5,nan,15.0,nan,nan,nan,12.0,nan,nan,nan,nan,nan,nan,nan
